CODI_CAPA;NOM_CAPA_CAT;NOM_CAPA_CAST;NOM_CAPA_ANG;COORD_X;COORD_Y;EQUIPAMENT;TELEFON;ADRECA
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428251,854;4587093,842;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428255,334;4585671,155;BUS -123--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428263,717;4575469,063;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428264,332;4584194,13;BUS -H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428265,331;4585265,348;BUS -123-124--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428266,497;4583699,803;BUS -58-64--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428268,71;4583507,509;BUS -14-68--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428268,776;4581488,618;BUS -109-CJ--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428271,042;4575443,968;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428272,437;4586118,486;BUS -19-27-60-73-119-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428273,529;4579431,821;BUS -13-125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428275,524;4578885,886;BUS -37-109-V3-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428275,675;4584901,37;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428275,766;4585660,063;BUS -119--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428283,748;4576489,538;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428285,318;4585654,758;BUS -124--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428285,33;4578551,02;BUS -125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428293,335;4579887,521;BUS -13--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428293,366;4586516,165;BUS -19-76-185--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428295,33;4581453,473;BUS -78--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428296,669;4585194,997;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428297,327;4579267,6;BUS -13-125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428297,95;4585640,543;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428298,471;4581636,609;BUS -78-115-V7--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428299,487;4584996,619;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428300,91;4586496,131;BUS -185--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428303,636;4585730,239;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428304,333;4581442,947;BUS -32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428304,803;4585844,457;BUS -27-119--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428307,606;4579871,153;BUS -13-125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428313,979;4581569,713;BUS -H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428314,331;4579602,854;BUS -13-125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428316,328;4580352,066;BUS -91-115--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428319,331;4576840,048;BUS -21-37-109--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428325,097;4576614,313;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428328,339;4584816,157;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428330,88;4586487,413;BUS -B19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428333,835;4577805,007;BUS -21-37--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428336,334;4580336,768;BUS -37-46-65-79-109-165-L70-L72-L80-L81-L86-L87-L94-L95-H12-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428336,726;4586201,007;BUS -19-27-60-73-119-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428338,325;4586977,06;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428340,785;4577804,729;BUS -21-23-37-109-V3--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428341,324;4581824,082;BUS -78-V7--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428344,876;4584165,76;BUS -V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428349,162;4583704,845;BUS -58-64--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428352,319;4586509,923;BUS -19-76--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428353,209;4583278,661;BUS -14-68--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428357,316;4577679,945;BUS -37--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428357,378;4582059,411;BUS -54-66--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428360,727;4581630,642;BUS -27-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428361,555;4580518,267;BUS -91-115--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428364,523;4586100,801;BUS -19-119--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428369,341;4587389,678;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428371,552;4575185,561;BUS -PR4-88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428377,389;4586418,36;BUS -19-27-60-73-119-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428378,11;4577670,063;BUS -V3--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428380,54;4580747,457;BUS -115--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428383,326;4586321,306;BUS -V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428384,321;4585746,154;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428385,689;4582041,198;BUS -27-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428386,297;4580412,943;BUS -37-46-65-79-109-165-L70-L72-L80-L81-L86-L87-L94-L95-H12-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428388,33;4580936,705;BUS -115--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428389,841;4585519,481;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428391,329;4585463,955;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428394,327;4575179,056;BUS -PR4-88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428403,943;4575756,533;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428404,042;4579325,001;BUS -13--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428405,591;4578658,173;BUS -H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428412,313;4585440,772;BUS -27-123-124--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428413,849;4581821,584;BUS -27-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428419,952;4575728,294;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428422,33;4578699,667;BUS -23-37-109-V3-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428430,288;4585009,305;BUS -22--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428430,679;4582417,426;BUS -27-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428430,843;4580574,678;BUS -91--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428440,685;4582212,354;BUS -27-32-59-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428445,321;4585710,353;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428446,334;4579765,873;BUS -13-125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428448,32;4578585,826;BUS -23-37-109-V3--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428454,461;4585466,13;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428455,064;4584914,598;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428461,181;4579761,732;BUS -13--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428464,242;4585211,301;BUS -27-123--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428469,321;4579007,089;BUS -125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428473,34;4586148,982;BUS -119--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428475,073;4586512,765;BUS -27-60-73-76-119-185-B19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428482,307;4586168,805;BUS -19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428482,888;4585276,379;BUS -27-129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428483,331;4579101,77;BUS -23--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428483,337;4586704,36;BUS -119-185-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428487,546;4581552,604;BUS -32-78-115-V7-H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428489,486;4584316,754;BUS -H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428492,329;4582521,073;BUS -27-32-41-59-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428493,009;4583557,324;BUS -58-64--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428498,329;4579104,176;BUS -13-23--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428501,187;4583634,914;BUS -58-64--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428504,805;4580743,296;BUS -91--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428506,318;4586427,678;BUS -V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428507,33;4577608,626;BUS -23-109--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428512,241;4577342,662;BUS -21-37--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428514,985;4582806,186;BUS -27-32-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428516,607;4579963,699;BUS -13--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428521,323;4586804,036;BUS -27-60-73-76-B19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428523,324;4584350,895;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428531,318;4582440,532;BUS -54-66--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428531,333;4578421,793;BUS -23-37-109-V3--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428532,247;4579225,477;BUS -13--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428535,684;4582716,383;BUS -27-32-59--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428541,233;4586025,461;BUS -19-119--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428544,319;4582380,336;BUS -41--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428544,489;4584438,351;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428546,609;4584832,578;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428550,157;4584055,15;BUS -V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428551,618;4584980,439;BUS -22-92-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428552,328;4578691,944;BUS -125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428553,022;4583384,078;BUS -14-68--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428553,327;4584306,963;BUS -H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428553,966;4582780,093;BUS -41-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428554,888;4577088,048;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428557,903;4580977,926;BUS -50-D20--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428558,771;4580175,293;BUS -13--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428565,391;4585572,235;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428567,163;4582277,025;BUS -54-66--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428567,314;4579981,409;BUS -23-150--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428575,196;4585170,122;BUS -92-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428575,321;4586734,552;BUS -185--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428581,294;4575097,288;BUS -PR4-88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428581,341;4587268,22;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428582,231;4585058,254;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428582,914;4583025,742;BUS -14-68--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428583,341;4579872,09;BUS -13--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428583,368;4577116,508;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428584,554;4580604,431;BUS -37-46-65-79-109-165-L70-L72-L80-L81-L86-L87-L94-L95-H12-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428585,329;4586819,614;BUS -27-60-73-76-B19-V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428587,322;4586091,895;BUS -119--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428587,648;4585038,995;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428589,378;4580584,103;BUS -37-46-65-79-91-109-165-L70-L72-L80-L81-L86-L87-L94-L95-H12-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428590,328;4585315,092;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428590,461;4580962,705;BUS -50-D20--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428595,326;4587010,045;BUS -27-60-73-76-B19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428595,598;4575118,082;BUS -PR4-88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428597,562;4582655,642;BUS -59--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428600,321;4578356,493;BUS -23-37-109-V3--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428601,315;4580145,066;BUS -23-150--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428601,34;4584987,109;BUS -22-92-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428606,404;4584603,45;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428606,488;4578813,598;BUS -125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428615,75;4587066,519;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428619,332;4581318,144;BUS -27-109-115-CJ-V7--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428621,112;4585192,458;BUS -92-129-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428622,318;4581328,33;BUS -109-CJ-V7--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428624,731;4579632,174;BUS -125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428630,656;4583999,247;BUS -V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428630,774;4587107,729;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428633,707;4586960,341;BUS -27-60-73-76-B19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428645,035;4584707,167;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428647,04;4586731,621;BUS -185-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428656,583;4582059,575;BUS -41--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428658,341;4581116,573;BUS -115--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428658,541;4582811,303;BUS -41--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428660,753;4583388,008;BUS -58-64--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428663,322;4585417,63;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428663,347;4585235,539;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428667,177;4582800,047;BUS -41--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428672,277;4584358,332;BUS -H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428676,358;4583645,664;BUS -58-64--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428685,998;4582589,21;BUS -41-54-66--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428689,577;4586245,778;BUS -19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428692,758;4582959,893;BUS -6-7-27-32-33-34-63-67-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428696,534;4580321,744;BUS -13-23-150--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428702,328;4587302,888;BUS -27-60-73-76-B19-V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428716,657;4581721,713;BUS -H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428719,943;4587195,067;BUS -27-60-73-76-B19-V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428735,315;4582359,799;BUS -41--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428738,199;4579891,127;BUS -150--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428738,443;4582956,895;BUS -6-7-33-34-H8--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428741,757;4585432,239;BUS -92-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428745,326;4584532,46;BUS -131--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428749,864;4585056,26;BUS -87--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428751,555;4582832,578;BUS -27-32--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428754,328;4586082,586;BUS -119--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428755,326;4581725,507;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428758,577;4580322,933;BUS -13-23-150--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428773,328;4579356,058;BUS -13-125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428778,194;4585444,565;BUS -92-129-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428779,161;4583144,71;BUS -14-68--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428785,338;4579884,886;BUS -125-150--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428789,329;4586125,876;BUS -19-119--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428792,34;4585176,579;BUS -87--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428793,146;4575019,917;BUS -PR4-88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428797,629;4584878,613;BUS -27-87--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428801,606;4581131,094;BUS -27-109--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428803,69;4584672,701;BUS -22-92-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428805,903;4584988,506;BUS -87--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428806,015;4585240,982;BUS -87--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428808,817;4580968,997;BUS -50-D20--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428809,824;4580958,459;BUS -50-D20--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428813,994;4577637,043;BUS -88--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428816,207;4584344,94;BUS -H6--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428816,698;4583487,284;BUS -58-64--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428821,327;4579427,533;BUS -13-125--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428822,334;4585360,547;BUS -129--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428825,332;4583873,481;BUS -V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428830,127;4581874,832;BUS -41--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428830,321;4579397,022;BUS -13--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428833,243;4582834,994;BUS -14-59-63-67-68--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428833,563;4587607,106;BUS -27-60-73-76-B19--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428845,708;4585310,18;BUS -87--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428848,549;4582547,378;BUS -54-66--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428850,547;4581613,004;BUS -H10--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428854,325;4584785,98;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428855,643;4582062,77;BUS -41--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428857,329;4580883,503;BUS -37-65-79-91-109-165-L70-L72-L94-L95-CJ-H12-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428857,397;4585671,578;BUS -92-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428860,849;4584745,355;BUS -22-92-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428863,318;4585412,069;BUS -87--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428866,327;4587344,907;BUS -V21--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428870,342;4583809,624;BUS -27-32-92-V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428873,2;4585696,842;BUS -92-129-V17--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428878,336;4577823,925;BUS -21-37--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428882,671;4577833,978;BUS -21-37--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428886,333;4581043,048;BUS -27--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428888,545;4586438,322;BUS -185--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428889,33;4586460,206;BUS -V15--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428889,354;4584868,191;BUS -87--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428891,719;4580862,293;BUS -37-46-65-79-91-109-165-L70-L72-L94-L95-CJ-H12-H16--;;
K014;Autobusos diürns                                ;Autobuses diurnos                                  ;Day buses                                       ;428900,864;4586698,899;BUS -185-V15--;;
