,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,neighbourhood,Availability,Total_rcounts,Occupancy_rate,Income_month
838805,2.0,41.410309,2.151523,1.0,20.0,Apartment,4.5,Private room,la Salut,99.73,16.0,0.874635568513,13.3333333333
8415881,2.0,41.427453,2.155419,1.0,16.0,Apartment,4.0,Private room,el Carmel,93.15,2.0,0.854700854701,1.33333333333
8463252,3.0,41.403241,2.17812,2.0,90.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,97.81,2.0,19.9362745098,15.0
8481000,2.0,41.438651,2.17443,2.0,16.0,Apartment,4.5,Private room,la Guineueta,90.41,11.0,0.429799426934,14.6666666667
8484828,2.0,41.39254,2.179109,2.0,115.0,Apartment,4.5,Entire home/apt,el Fort Pienc,99.73,4.0,9.26204819277,38.3333333333
8485936,2.0,41.380138,2.155896,1.0,20.0,Apartment,4.5,Private room,la Nova Esquerra de l'Eixample,99.73,1.0,17.288961039,0.833333333333
850228,3.0,41.381173,2.176309,2.0,55.0,Apartment,4.5,Private room,el Barri Gtic,90.14,53.84,0.826446280992,246.766666667
8510376,2.0,41.4051,2.149901,3.0,35.0,Apartment,5.0,Private room,el Putxet i el Farr,99.73,2.0,1.78434065934,8.75
8521164,2.0,41.370974,2.164243,1.0,11.0,Apartment,5.0,Private room,el Poble Sec,82.74,11.0,0.44776119403,5.04166666667
8522602,2.0,41.381996,2.173398,2.0,349.0,Apartment,5.0,Entire home/apt,el Barri Gtic,97.26,11.0,0.461538461538,319.916666667
8529563,7.0,41.37741,2.123894,1.0,34.0,Apartment,3.5,Shared room,la Maternitat i Sant Ramon,96.44,2.0,0.413223140496,2.83333333333
8535939,11.0,41.399344,2.157804,1.0,22.0,Apartment,4.5,Shared room,la Vila de Grcia,99.73,5.0,15.7732394366,4.58333333333
8554532,2.0,41.421986,2.205391,1.0,25.0,Apartment,5.0,Private room,la Verneda i la Pau,99.73,3.0,17.8571428571,3.125
8563494,2.0,41.414893,2.189511,1.0,30.0,Apartment,4.5,Private room,Navas,99.73,4.0,34.8101265823,5.0
8567422,4.0,41.380731,2.170112,2.0,60.0,Apartment,4.5,Private room,el Raval,86.58,4.0,100.0,20.0
8585995,2.0,41.405629,2.148075,1.0,39.0,Apartment,5.0,Private room,el Putxet i el Farr,20.82,1.0,19.2647975078,1.625
8587356,2.0,41.39672,2.172847,2.0,15.0,Apartment,4.5,Private room,la Dreta de l'Eixample,68.22,7.0,8.08208955224,8.75
8590981,2.0,41.402502,2.166901,1.0,72.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,98.63,12.0,9.50704225352,36.0
861172,2.0,41.374206,2.164473,1.0,75.0,Apartment,4.0,Entire home/apt,el Poble Sec,98.08,14.0,24.8410596026,43.75
862524,2.0,41.388585,2.164843,3.0,145.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,99.73,18.16,22.0670391061,329.15
863253,14.0,41.374454,2.161649,3.0,61.0,Apartment,4.5,Entire home/apt,el Poble Sec,85.75,20.17,10.2272727273,153.79625
865273,5.0,41.398762,2.171617,3.0,100.0,Apartment,4.0,Entire home/apt,la Dreta de l'Eixample,99.45,4.0,9.73595505618,50.0
8693887,5.0,41.416051,2.211704,2.0,20.0,Apartment,5.0,Private room,el Bess i el Maresme,98.08,3.0,15.9972299169,5.0
8694431,2.0,41.385189,2.178058,1.0,25.0,Apartment,5.0,Private room,"Sant Pere, Santa Caterina i la Ribera",96.16,4.0,21.9512195122,4.16666666667
8730388,2.0,41.395764,2.146878,1.0,18.0,Apartment,5.0,Private room,Sant Gervasi - Galvany,16.99,18.0,100.0,13.5
8734389,2.0,41.420722,2.186638,2.0,30.0,Apartment,5.0,Private room,la Sagrera,97.81,3.0,28.9256198347,7.5
8746207,2.0,41.38323,2.184961,7.0,200.0,Loft,0.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",96.99,1.0,7.96703296703,58.3333333333
875171,6.0,41.387832,2.143924,2.0,70.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,98.36,14.33,21.4876033058,83.5916666667
8752941,2.0,41.38107,2.177014,3.0,100.0,Apartment,4.5,Entire home/apt,el Barri Gtic,99.45,1.0,14.6103896104,12.5
8759084,2.0,41.383787,2.173126,1.0,42.0,Apartment,5.0,Private room,el Barri Gtic,22.19,15.0,3.27715355805,26.25
876101,2.0,41.390958,2.199587,3.0,300.0,House,4.5,Entire home/apt,la Vila Olmpica del Poblenou,87.95,19.0,1.76991150442,712.5
8766257,2.0,41.396325,2.151541,2.0,140.0,Apartment,4.5,Entire home/apt,Sant Gervasi - Galvany,98.36,2.0,4.24028268551,23.3333333333
8771818,3.0,41.400322,2.160692,1.0,30.0,Apartment,5.0,Private room,la Vila de Grcia,24.93,1.0,17.0454545455,1.25
8789800,2.0,41.434726,2.202056,1.0,20.0,Apartment,0.0,Private room,el Bon Pastor,99.45,1.0,55.4347826087,0.833333333333
8792425,2.0,41.408711,2.173096,1.0,30.0,Apartment,5.0,Private room,la Sagrada Famlia,99.73,1.0,9.40170940171,1.25
879356,2.0,41.379824,2.132785,3.0,67.0,Apartment,4.5,Entire home/apt,Sants,88.77,37.49,2.36966824645,313.97875
8803139,2.0,41.386205,2.182507,1.0,25.0,Apartment,5.0,Private room,"Sant Pere, Santa Caterina i la Ribera",98.9,1.0,9.97340425532,1.04166666667
8840548,3.0,41.378559,2.178322,4.0,51.0,Apartment,4.5,Private room,el Barri Gtic,23.01,3.0,0.983606557377,25.5
8850765,9.0,41.382468,2.153724,3.0,53.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,99.73,3.0,18.3701657459,19.875
8862879,2.0,41.381054,2.179579,3.0,104.0,Apartment,4.5,Entire home/apt,el Barri Gtic,92.6,2.0,0.824175824176,26.0
8880938,2.0,41.374364,2.172521,3.0,68.0,Apartment,5.0,Entire home/apt,el Poble Sec,96.44,2.0,100.0,17.0
8881364,3.0,41.379663,2.137397,2.0,99.0,Apartment,5.0,Entire home/apt,Sants,67.95,8.0,3.87168141593,66.0
8882123,2.0,41.374212,2.164809,2.0,20.0,Condominium,4.5,Private room,el Poble Sec,91.78,1.0,3.125,1.66666666667
891648,2.0,41.370216,2.130442,2.0,45.0,Apartment,4.5,Entire home/apt,la Bordeta,61.92,40.49,6.05187319885,151.8375
8920301,2.0,41.380214,2.172475,2.0,70.0,Bed & Breakfast,4.0,Private room,el Raval,97.53,3.0,1.71919770774,17.5
8929899,4.0,41.386139,2.176648,1.0,35.0,Loft,3.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",92.88,3.0,100.0,4.375
8940093,3.0,41.39468,2.16577,1.0,68.0,Apartment,4.5,Private room,la Dreta de l'Eixample,99.73,2.0,10.2739726027,5.66666666667
8951827,3.0,41.379152,2.183126,2.0,80.0,Boat,5.0,Private room,el Barri Gtic,70.41,1.0,30.2884615385,6.66666666667
8959182,2.0,41.377858,2.166197,1.0,45.0,Apartment,3.0,Entire home/apt,el Raval,10.96,5.0,20.8333333333,9.375
8979999,4.0,41.38052,2.16489,2.0,139.0,Condominium,4.5,Entire home/apt,el Raval,98.36,2.0,1.96078431373,23.1666666667
8991764,2.0,41.391296,2.146917,2.0,35.0,Apartment,5.0,Private room,l'Antiga Esquerra de l'Eixample,99.73,4.0,47.2488262911,11.6666666667
900045,2.0,41.393728,2.189225,2.0,49.0,Apartment,5.0,Private room,el Parc i la Llacuna del Poblenou,24.38,57.01,3.2967032967,232.790833333
9020074,2.0,41.391705,2.175654,1.0,39.0,Apartment,5.0,Private room,la Dreta de l'Eixample,88.77,2.0,5.07246376812,3.25
9045116,2.0,41.378113,2.142357,1.0,28.0,Apartment,4.5,Shared room,Hostafrancs,74.25,17.0,10.3004291845,19.8333333333
9115718,2.0,41.377787,2.167149,2.0,37.0,Apartment,5.0,Private room,el Raval,45.48,2.0,100.0,6.16666666667
9129307,2.0,41.386959,2.150461,1.0,45.0,Bed & Breakfast,5.0,Private room,la Nova Esquerra de l'Eixample,24.66,1.0,4.21348314607,1.875
9143665,4.0,41.378102,2.160259,1.0,20.0,Apartment,4.5,Private room,Sant Antoni,24.66,3.0,23.8095238095,2.5
9192765,2.0,41.39052,2.12579,2.0,25.0,Condominium,4.0,Private room,Pedralbes,99.18,1.0,2.76243093923,2.08333333333
919483,7.0,41.374069,2.168634,2.0,79.0,Apartment,4.5,Entire home/apt,el Poble Sec,98.08,23.0,13.5327635328,151.416666667
9234095,2.0,41.371613,2.134048,1.0,13.0,Apartment,4.5,Private room,Sants,93.42,5.0,11.1888111888,2.70833333333
9244278,2.0,41.374519,2.164817,2.0,36.0,Condominium,5.0,Private room,el Poble Sec,82.19,1.0,28.7671232877,3.0
9250386,3.0,41.381998,2.15598,2.0,33.0,Apartment,4.0,Entire home/apt,la Nova Esquerra de l'Eixample,99.45,3.0,10.8761329305,8.25
926372,2.0,41.377489,2.124456,3.0,65.0,Apartment,4.5,Entire home/apt,la Maternitat i Sant Ramon,84.66,20.83,2.49307479224,169.24375
927535,3.0,41.407135,2.148711,2.0,21.0,Bed & Breakfast,5.0,Private room,Vallcarca i els Penitents,99.73,3.0,1.92307692308,5.25
929355,3.0,41.397565,2.168726,10.0,100.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,69.86,6.5,53.4194915254,270.833333333
9311521,4.0,41.373383,2.157355,1.0,30.0,House,4.5,Entire home/apt,el Poble Sec,99.18,1.0,62.8205128205,1.25
934031,2.0,41.388318,2.16077,2.0,60.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,62.74,29.34,0.560224089636,146.7
9344084,2.0,41.386462,2.16386,1.0,60.0,Apartment,4.5,Private room,l'Antiga Esquerra de l'Eixample,99.73,1.0,62.5,2.5
9357147,3.0,41.397274,2.184697,1.0,35.0,Apartment,3.5,Private room,el Fort Pienc,76.44,3.0,4.81111111111,4.375
9360793,2.0,41.379223,2.164494,1.0,53.0,Apartment,4.5,Private room,el Raval,99.73,1.0,0.934579439252,2.20833333333
9398524,2.0,41.412262,2.158687,2.0,17.0,Apartment,5.0,Private room,la Salut,18.36,1.0,34.8222222222,1.41666666667
9405335,2.0,41.379991,2.156971,2.0,29.0,Apartment,5.0,Private room,Sant Antoni,23.29,1.0,15.3846153846,2.41666666667
9406443,3.0,41.383574,2.168463,3.0,28.0,Apartment,4.5,Private room,el Raval,27.4,3.0,2.42424242424,10.5
9423764,2.0,41.462201,2.176134,1.0,12.0,Apartment,4.5,Private room,Ciutat Meridiana,99.73,1.0,20.8333333333,0.5
9445051,8.0,41.386907,2.172209,3.0,200.0,Apartment,4.0,Entire home/apt,el Barri Gtic,20.0,2.0,4.12087912088,50.0
9447380,3.0,41.381745,2.185542,5.0,99.0,Apartment,5.0,Entire home/apt,la Barceloneta,87.95,3.0,8.28729281768,61.875
945265,5.0,41.385432,2.161754,3.0,181.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,67.67,21.17,100.0,478.97125
9502250,4.0,41.381336,2.18097,2.0,235.0,Apartment,3.0,Entire home/apt,el Barri Gtic,16.71,2.0,6.61764705882,39.1666666667
95350,3.0,41.399018,2.196166,4.0,70.0,Bed & Breakfast,4.5,Private room,el Poblenou,98.08,13.58,4.96688741722,158.433333333
9536429,2.0,41.373869,2.130815,1.0,20.0,Apartment,5.0,Private room,Sants - Badal,96.16,1.0,0.600600600601,0.833333333333
954916,2.0,41.415979,2.177968,1.0,21.0,Apartment,4.5,Private room,el Guinard,97.26,39.99,2.61324041812,34.99125
9567159,2.0,41.419042,2.174658,2.0,130.0,Apartment,4.5,Entire home/apt,el Guinard,52.88,1.0,4.91803278689,10.8333333333
956768,2.0,41.401577,2.174307,3.0,181.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,76.44,18.83,7.57575757576,426.02875
9571281,4.0,41.381607,2.176671,1.0,40.0,Apartment,4.5,Private room,el Barri Gtic,99.18,2.0,44.4444444444,3.33333333333
9588356,2.0,41.379455,2.173244,1.0,75.0,Apartment,4.0,Entire home/apt,el Raval,94.25,4.0,2.44897959184,12.5
958946,3.0,41.379331,2.161055,4.0,131.0,Apartment,5.0,Entire home/apt,Sant Antoni,95.34,12.33,4.29799426934,269.205
959840,3.0,41.379094,2.17607,1.0,49.0,Bed & Breakfast,4.5,Private room,el Barri Gtic,41.1,74.17,1.37362637363,151.430416667
9641969,2.0,41.381775,2.162138,1.0,49.0,Apartment,5.0,Private room,Sant Antoni,15.07,2.0,2.20125786164,4.08333333333
964539,2.0,41.410124,2.207981,2.0,18.0,House,4.5,Private room,Provenals del Poblenou,99.45,18.5,3.54609929078,27.75
966895,2.0,41.38576,2.176812,3.0,32.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",99.18,26.66,3.52112676056,106.64
9673322,2.0,41.38301,2.170166,2.0,64.0,Apartment,4.0,Entire home/apt,el Raval,92.6,4.0,1.82481751825,21.3333333333
9677321,3.0,41.408911,2.202279,1.0,20.0,Apartment,4.0,Private room,Provenals del Poblenou,12.05,2.0,8.75912408759,1.66666666667
9712536,3.0,41.37993,2.153866,1.0,25.0,Apartment,4.5,Private room,la Nova Esquerra de l'Eixample,89.32,2.0,3.1746031746,2.08333333333
9716844,3.0,41.377116,2.176427,1.0,100.0,Apartment,4.5,Entire home/apt,el Raval,96.16,2.0,5.49450549451,8.33333333333
971896,2.0,41.394776,2.188553,3.0,65.0,Apartment,4.5,Entire home/apt,el Parc i la Llacuna del Poblenou,80.27,11.67,3.84615384615,94.81875
9722429,15.0,41.381582,2.166878,1.0,48.0,Apartment,4.0,Entire home/apt,el Raval,91.51,2.0,5.70776255708,4.0
9727379,4.0,41.384393,2.173743,3.0,90.0,Apartment,4.0,Entire home/apt,el Barri Gtic,2.47,2.0,0.550964187328,22.5
9731830,2.0,41.372881,2.136155,2.0,70.0,Apartment,4.5,Entire home/apt,Sants,93.42,2.0,2.8328611898,11.6666666667
977487,2.0,41.392195,2.158556,1.0,129.0,Bed & Breakfast,5.0,Private room,l'Antiga Esquerra de l'Eixample,97.26,1.0,20.0729927007,5.375
977631,2.0,41.391852,2.15272,1.0,55.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,37.26,29.18,1.30718954248,66.8708333333
9802791,2.0,41.405612,2.146869,1.0,40.0,Apartment,5.0,Private room,el Putxet i el Farr,49.04,1.0,2.84552845528,1.66666666667
9823930,2.0,41.388979,2.165113,1.0,150.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,94.79,1.0,8.19672131148,6.25
982489,2.0,41.387365,2.181603,2.0,25.0,Apartment,4.0,Private room,"Sant Pere, Santa Caterina i la Ribera",72.05,22.67,2.30769230769,47.2291666667
986015,3.0,41.398889,2.160045,4.0,89.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,74.79,26.84,10.752688172,398.126666667
989553,10.0,41.383987,2.183484,1.0,80.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",96.16,39.34,2.25563909774,131.133333333
991535,2.0,41.403946,2.177204,3.0,65.0,Apartment,4.5,Private room,la Sagrada Famlia,99.73,4.33,1.37362637363,35.18125
9919930,2.0,41.382666,2.179889,2.0,45.0,Apartment,3.5,Entire home/apt,el Barri Gtic,98.63,1.0,2.7397260274,3.75
9942900,2.0,41.37804,2.174608,3.0,50.0,Apartment,4.5,Entire home/apt,el Raval,87.67,1.0,14.8629737609,6.25
999361,2.0,41.379703,2.164783,3.0,53.0,Apartment,4.5,Entire home/apt,el Raval,44.11,13.5,19.663003663,89.4375
999759,3.0,41.419503,2.149663,2.0,34.0,Apartment,4.0,Private room,el Coll,99.73,17.0,16.1764705882,48.1666666667
