,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,neighbourhood,Availability,Total_rcounts,Occupancy_rate,Income_month
142122,0.0,41.379783,2.175294,10.0,32.0,Loft,5.0,Entire home/apt,el Barri Gtic,99.45,9.0,1.38888888889,120.0
1421725,0.0,41.390351,2.175808,1.0,102.0,Apartment,4.5,Private room,la Dreta de l'Eixample,99.73,3.0,7.58426966292,12.75
1424841,5.0,41.383394,2.135215,3.0,75.0,Apartment,5.0,Entire home/apt,les Corts,99.73,10.5,1.57894736842,98.4375
1425318,1.0,41.374614,2.161163,2.0,65.0,Apartment,5.0,Entire home/apt,el Poble Sec,69.59,21.0,1.52027027027,113.75
1425974,0.0,41.374695,2.166908,3.0,92.0,Apartment,4.5,Entire home/apt,el Poble Sec,90.96,14.5,8.65384615385,166.75
1426674,0.0,41.375951,2.138317,3.0,77.0,Apartment,4.5,Entire home/apt,Sants,24.38,31.33,20.9849498328,301.55125
1428219,0.0,41.391833,2.167878,2.0,29.0,Apartment,4.0,Private room,la Dreta de l'Eixample,99.73,7.0,12.2507082153,16.9166666667
1428276,0.0,41.392512,2.165523,2.0,39.0,Apartment,4.0,Private room,la Dreta de l'Eixample,99.73,2.0,3.86597938144,6.5
1428296,0.0,41.391759,2.166558,2.0,46.0,Apartment,4.0,Private room,la Dreta de l'Eixample,99.73,3.5,19.1815068493,13.4166666667
1429236,0.0,41.379716,2.148823,3.0,70.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,84.93,12.0,5.51470588235,105.0
1429442,15.0,41.408825,2.183632,3.0,120.0,Apartment,3.0,Entire home/apt,el Camp de l'Arpa del Clot,85.21,1.0,12.2583081571,15.0
1429809,0.0,41.378167,2.155353,0.0,146.0,Apartment,4.0,Entire home/apt,Sant Antoni,69.59,2.0,4.54545454545,0.0
1431437,0.0,41.400441,2.202018,1.0,56.0,Bed & Breakfast,4.5,Private room,el Poblenou,99.73,2.0,17.4633802817,4.66666666667
1431478,3.0,41.399992,2.200413,1.0,56.0,Bed & Breakfast,4.5,Private room,el Poblenou,94.25,15.0,47.9470588235,35.0
1432237,0.0,41.375093,2.172644,1.0,39.0,Apartment,4.5,Private room,el Raval,95.34,35.5,16.1588447653,57.6875
1432458,1.0,41.400076,2.180666,2.0,33.0,Apartment,4.5,Private room,el Fort Pienc,99.73,17.0,2.88461538462,46.75
143357,2.0,41.396962,2.145759,2.0,35.0,Bed & Breakfast,4.5,Private room,Sant Gervasi - Galvany,98.08,14.5,0.443786982249,42.2916666667
1434769,1.0,41.37347,2.144179,2.0,49.0,Apartment,4.5,Entire home/apt,Hostafrancs,76.71,37.34,7.21732522796,152.471666667
1435370,1.0,41.415126,2.144609,2.0,5666.0,House,4.5,Private room,Vallcarca i els Penitents,99.73,3.0,63.0434782609,1416.5
1436444,1.0,41.396264,2.128274,1.0,85.0,Apartment,4.5,Entire home/apt,les Tres Torres,92.88,9.5,0.96463022508,33.6458333333
1436634,0.0,41.390272,2.151619,4.0,111.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,94.25,3.0,2.4861878453,55.5
1438055,1.0,41.377137,2.155813,2.0,35.0,Apartment,4.5,Private room,Sant Antoni,99.73,11.0,27.8165322581,32.0833333333
1440247,0.0,41.388474,2.15195,3.0,155.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,97.81,6.0,35.0811518325,116.25
1440256,0.0,41.386681,2.153309,3.0,155.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,99.73,6.0,0.559701492537,116.25
1440678,1.0,41.394253,2.189443,2.0,35.0,Apartment,5.0,Private room,el Parc i la Llacuna del Poblenou,56.44,28.0,8.83620689655,81.6666666667
1441827,0.0,41.418529,2.164534,2.0,151.0,Apartment,4.5,Entire home/apt,Can Bar,99.73,21.5,9.28910614525,270.541666667
1443842,0.0,41.408178,2.180951,0.0,105.0,Apartment,0.0,Entire home/apt,el Camp de l'Arpa del Clot,92.88,1.0,19.5789473684,0.0
1444019,0.0,41.408085,2.18064,0.0,171.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,66.3,1.0,22.1739130435,0.0
1445152,2.0,41.392632,2.192172,3.0,99.0,Apartment,4.5,Entire home/apt,la Vila Olmpica del Poblenou,92.88,22.67,5.28708791209,280.54125
1445314,0.0,41.386174,2.181829,0.0,240.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",88.77,12.33,0.824175824176,0.0
1446649,5.0,41.388674,2.163274,2.0,140.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,99.45,36.33,3.1512605042,423.85
1447160,1.0,41.385811,2.17061,4.0,50.0,Apartment,4.5,Private room,el Barri Gtic,99.73,29.67,1.28571428571,247.25
1447272,2.0,41.402763,2.167754,2.0,85.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,44.11,2.0,21.3976945245,14.1666666667
1448933,0.0,41.403381,2.182266,3.0,80.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,96.44,19.0,5.45058139535,190.0
1449855,0.0,41.381691,2.176985,2.0,39.0,Apartment,4.5,Private room,el Barri Gtic,91.78,34.67,3.85514018692,112.6775
1451195,0.0,41.392056,2.142557,3.0,150.0,Apartment,5.0,Entire home/apt,les Corts,99.73,5.0,21.7597402597,93.75
1452768,1.0,41.38109,2.152238,3.0,85.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,99.45,10.0,24.1694560669,106.25
145327,0.0,41.435438,2.176172,1.0,25.0,Dorm,4.5,Private room,Porta,99.73,4.0,8.82352941176,4.16666666667
1453455,4.0,41.4185,2.163403,2.0,125.0,House,4.5,Entire home/apt,Can Bar,98.63,18.66,0.412087912088,194.375
1454045,0.0,41.418884,2.164871,3.0,129.0,House,4.5,Entire home/apt,Can Bar,99.73,17.83,8.66905444126,287.50875
1454173,0.0,41.383794,2.16065,4.0,99.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,70.68,25.0,4.32692307692,412.5
1455788,0.0,41.38444,2.151167,0.0,113.0,Apartment,5.0,Entire home/apt,la Nova Esquerra de l'Eixample,76.16,1.0,1.44230769231,0.0
1457218,0.0,41.388651,2.163573,2.0,139.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,96.71,44.5,25.651465798,515.458333333
145759,1.0,41.394005,2.16385,2.0,190.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,80.82,17.67,2.44299674267,279.775
1458113,1.0,41.374346,2.166843,2.0,47.0,Apartment,4.5,Private room,el Poble Sec,91.78,16.0,2.62390670554,62.6666666667
1459127,1.0,41.397765,2.200077,3.0,80.0,Apartment,5.0,Entire home/apt,el Poblenou,94.79,23.5,1.65289256198,235.0
1459166,0.0,41.395924,2.192959,3.0,78.0,Apartment,4.0,Entire home/apt,el Parc i la Llacuna del Poblenou,99.73,3.0,16.2593123209,29.25
1459281,1.0,41.379773,2.16685,2.0,59.0,Condominium,4.5,Private room,el Raval,99.45,9.0,14.4553072626,44.25
1459291,1.0,41.39184,2.149507,1.0,59.0,Apartment,4.0,Private room,l'Antiga Esquerra de l'Eixample,81.92,1.0,1.34328358209,2.45833333333
1466333,0.0,41.410759,2.146499,3.0,60.0,Apartment,4.5,Entire home/apt,Vallcarca i els Penitents,89.32,32.5,0.559701492537,243.75
1468267,1.0,41.385263,2.167754,4.0,25.0,Apartment,4.0,Private room,el Raval,98.36,14.5,8.25242718447,60.4166666667
1470291,0.0,41.394063,2.19279,3.0,95.0,Apartment,4.0,Entire home/apt,la Vila Olmpica del Poblenou,99.73,3.0,1.2,35.625
1470516,1.0,41.397856,2.124717,1.0,55.0,Apartment,4.0,Private room,Sarri,99.73,1.0,1.47540983607,2.29166666667
1471172,1.0,41.401633,2.164949,2.0,70.0,Apartment,5.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,7.4,6.0,0.413223140496,35.0
1472058,1.0,41.399428,2.163783,3.0,35.0,Apartment,5.0,Private room,la Dreta de l'Eixample,75.34,34.5,19.4296187683,150.9375
147275,1.0,41.423182,2.175008,5.0,18.0,Apartment,4.0,Private room,el Guinard,91.51,8.0,4.94505494505,30.0
1473351,0.0,41.412269,2.14813,3.0,69.0,Apartment,4.5,Entire home/apt,Vallcarca i els Penitents,91.23,21.33,19.7300319489,183.97125
1474914,1.0,41.406631,2.165935,3.0,70.0,Apartment,5.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,76.16,7.0,6.7293956044,61.25
1475399,1.0,41.410139,2.160856,4.0,95.0,Apartment,5.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,43.84,6.33,16.5,100.225
1476181,1.0,41.384604,2.185685,2.0,55.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",91.23,35.49,0.441176470588,162.6625
1477806,1.0,41.404257,2.176304,1.0,50.0,Apartment,5.0,Private room,la Sagrada Famlia,99.73,30.83,7.10306406685,64.2291666667
1478175,2.0,41.384637,2.155535,3.0,65.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,76.16,23.5,13.6173184358,190.9375
1478286,1.0,41.438879,2.200585,3.0,35.0,Apartment,5.0,Private room,el Bon Pastor,98.63,22.0,7.06371191136,96.25
1480728,0.0,41.367811,2.133361,5.0,80.0,Apartment,4.5,Entire home/apt,la Bordeta,14.52,8.5,4.96688741722,141.666666667
1480930,1.0,41.385033,2.18667,5.0,175.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",93.42,11.5,4.32692307692,419.270833333
148104,0.0,41.396979,2.183801,1.0,35.0,Apartment,4.5,Private room,el Fort Pienc,89.59,31.52,1.33136094675,45.9666666667
1481054,1.0,41.410784,2.178275,2.0,80.0,Apartment,5.0,Entire home/apt,el Camp de l'Arpa del Clot,84.11,12.0,11.6666666667,80.0
1482060,0.0,41.389767,2.175316,2.0,90.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,89.59,60.34,13.6,452.55
1485434,1.0,41.400475,2.158785,3.0,94.0,Apartment,4.0,Entire home/apt,la Vila de Grcia,69.04,7.0,16.0883280757,82.25
1485883,1.0,41.380476,2.178197,2.0,75.0,Apartment,5.0,Entire home/apt,el Barri Gtic,7.95,25.5,14.9135446686,159.375
1486127,1.0,41.406155,2.174202,3.0,40.0,Apartment,4.5,Private room,la Sagrada Famlia,86.85,20.0,7.88352272727,100.0
1487163,1.0,41.403446,2.152907,2.0,5873.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,99.45,10.5,4.59610027855,5138.875
1487939,1.0,41.434682,2.176532,1.0,18.0,Apartment,4.5,Private room,Porta,99.73,27.0,3.25077399381,20.25
1490531,1.0,41.38765,2.181875,0.0,74.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",52.33,41.67,10.5371900826,0.0
1491290,0.0,41.402754,2.177811,2.0,110.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,88.77,3.0,14.9135446686,27.5
1492419,1.0,41.410491,2.207539,3.0,90.0,Apartment,4.5,Entire home/apt,Provenals del Poblenou,97.53,18.0,17.3366834171,202.5
1492703,0.0,41.402951,2.19674,0.0,131.0,Apartment,4.5,Entire home/apt,el Poblenou,52.05,2.0,27.6490384615,0.0
1495291,1.0,41.412258,2.138147,2.0,160.0,Apartment,5.0,Entire home/apt,el Putxet i el Farr,81.1,3.0,0.824175824176,40.0
1495715,1.0,41.376806,2.158025,3.0,75.0,Apartment,4.5,Entire home/apt,Sant Antoni,99.73,21.0,9.09090909091,196.875
1496426,1.0,41.431939,2.188001,2.0,55.0,House,4.5,Entire home/apt,Sant Andreu,81.92,41.83,20.9415584416,191.720833333
1499405,2.0,41.386645,2.159328,3.0,235.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,96.71,28.83,10.9243697479,846.88125
1500932,1.0,41.40851,2.205659,2.0,81.0,Apartment,4.5,Entire home/apt,Provenals del Poblenou,79.73,7.5,11.8709198813,50.625
1502416,1.0,41.382277,2.172688,4.0,55.0,Bed & Breakfast,5.0,Private room,el Barri Gtic,91.78,31.5,0.449101796407,288.75
1505365,2.0,41.401369,2.164532,0.0,96.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,80.0,37.34,0.890207715134,0.0
1505984,0.0,41.386384,2.131262,3.0,66.0,Apartment,4.5,Entire home/apt,les Corts,37.26,5.0,18.8007518797,41.25
15090,1.0,41.383706,2.181556,2.0,75.0,Apartment,4.0,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",90.68,27.05,0.539568345324,169.0625
1509691,0.0,41.373329,2.157025,2.0,25.0,Apartment,5.0,Private room,el Poble Sec,99.45,11.0,4.97237569061,22.9166666667
1513289,0.0,41.402051,2.168487,4.0,75.0,Apartment,5.0,Entire home/apt,el Camp d'en Grassot i Grcia Nova,93.15,36.5,26.5957446809,456.25
1514589,2.0,41.37727,2.124568,0.0,38.0,Apartment,5.0,Private room,la Maternitat i Sant Ramon,10.68,32.5,21.6300940439,0.0
1518681,1.0,41.404195,2.20405,7.0,99.0,House,4.5,Entire home/apt,el Poblenou,8.77,6.0,3.68497109827,173.25
1520042,1.0,41.406251,2.190127,3.0,80.0,Apartment,5.0,Entire home/apt,el Clot,97.26,41.33,3.07167235495,413.3
1520911,0.0,41.372092,2.163294,3.0,100.0,Apartment,5.0,Entire home/apt,el Poble Sec,23.29,27.17,19.0340909091,339.625
1521705,2.0,41.419836,2.148074,1.0,45.0,Apartment,4.5,Entire home/apt,el Coll,75.89,29.84,8.72093023256,55.95
1522719,0.0,41.435332,2.169304,1.0,28.0,Apartment,4.5,Private room,la Guineueta,99.73,7.0,0.413223140496,8.16666666667
1523790,0.0,41.405853,2.174729,4.0,95.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,90.14,8.0,19.2280701754,126.666666667
1523802,0.0,41.393473,2.172164,0.0,217.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,92.6,1.0,1.66666666667,0.0
1524083,0.0,41.406831,2.172865,4.0,100.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,98.9,9.0,38.1147540984,150.0
1524619,1.0,41.398616,2.204155,1.0,82.0,Apartment,4.5,Entire home/apt,el Poblenou,90.14,15.83,16.0087719298,54.0858333333
1525800,0.0,41.400874,2.145366,3.0,39.0,Apartment,4.0,Entire home/apt,Sant Gervasi - Galvany,18.9,29.0,9.32320441989,141.375
1528026,0.0,41.378588,2.178613,2.0,29.0,Apartment,4.0,Private room,el Barri Gtic,85.21,2.0,10.1617210682,4.83333333333
1528232,1.0,41.411122,2.157088,1.0,118.0,Apartment,4.5,Entire home/apt,la Salut,99.18,6.0,6.83760683761,29.5
1529855,1.0,41.411479,2.173281,1.0,39.0,Apartment,4.5,Entire home/apt,el Baix Guinard,67.95,45.99,3.2967032967,74.73375
1530573,1.0,41.401689,2.179271,4.0,110.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,3.01,14.5,13.7323943662,265.833333333
1530586,0.0,41.400237,2.159325,1.0,84.0,Apartment,5.0,Entire home/apt,la Vila de Grcia,52.33,44.67,12.5,156.345
1534327,0.0,41.402713,2.19849,2.0,50.0,Apartment,5.0,Private room,el Poblenou,73.42,1.0,3.04347826087,4.16666666667
1534992,0.0,41.400175,2.162549,2.0,67.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,95.34,20.5,25.0015673981,114.458333333
1536984,9.0,41.385131,2.17791,3.0,50.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",98.08,22.17,3.72928176796,138.5625
1542110,3.0,41.387121,2.180964,2.0,65.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",83.29,39.68,0.412087912088,214.933333333
154281,2.0,41.377994,2.172807,3.0,45.0,Apartment,4.5,Private room,el Raval,75.62,40.8,5.07,229.5
154437,1.0,41.39106,2.150898,3.0,34.0,Apartment,5.0,Private room,l'Antiga Esquerra de l'Eixample,99.73,12.83,12.8959276018,54.5275
1548673,1.0,41.406476,2.137341,1.0,30.0,Apartment,5.0,Private room,Sant Gervasi - la Bonanova,99.73,2.0,10.3746397695,2.5
1549140,0.0,41.417467,2.174101,2.0,30.0,Apartment,4.5,Private room,el Guinard,97.81,7.5,16.4909638554,18.75
1549544,3.0,41.417747,2.17319,2.0,66.0,Apartment,4.0,Private room,el Guinard,95.89,3.0,6.87022900763,16.5
1549710,0.0,41.377332,2.15262,1.0,28.0,Apartment,4.0,Private room,Sant Antoni,95.07,49.5,8.65384615385,57.75
1554416,4.0,41.377606,2.187954,3.0,132.0,Apartment,4.0,Entire home/apt,la Barceloneta,94.25,12.5,32.6086956522,206.25
1556007,1.0,41.379999,2.164647,3.0,69.0,Apartment,4.5,Entire home/apt,el Raval,58.63,5.5,31.1864951768,47.4375
1556599,0.0,41.446082,2.186203,3.0,32.0,Apartment,4.5,Entire home/apt,la Prosperitat,42.19,22.34,1.64835164835,89.36
1558596,0.0,41.383748,2.179316,0.0,19.0,Apartment,4.5,Entire home/apt,"Sant Pere, Santa Caterina i la Ribera",65.48,38.51,16.6907514451,0.0
155872,1.0,41.421372,2.154838,2.0,55.0,Apartment,4.0,Entire home/apt,el Carmel,83.84,18.0,6.40495867769,82.5
1563402,0.0,41.40299,2.210148,3.0,174.0,Apartment,5.0,Entire home/apt,Diagonal Mar i el Front Martim del Poblenou,99.73,1.0,11.7318435754,21.75
1563823,2.0,41.406789,2.182384,3.0,105.0,Apartment,5.0,Entire home/apt,la Sagrada Famlia,95.62,20.17,7.85472972973,264.73125
1565192,2.0,41.382266,2.160395,3.0,40.0,Apartment,4.5,Private room,Sant Antoni,99.73,10.5,11.1263736264,52.5
1565310,1.0,41.388384,2.182621,3.0,27.0,Apartment,5.0,Private room,"Sant Pere, Santa Caterina i la Ribera",99.73,3.5,27.3364485981,11.8125
1565683,1.0,41.399878,2.1958,2.0,39.0,Loft,4.5,Private room,el Poblenou,84.11,52.5,39.4634831461,170.625
1568764,0.0,41.393431,2.154244,0.0,105.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,84.11,5.0,19.6202531646,0.0
1569123,1.0,41.378227,2.158491,0.0,101.0,Apartment,4.5,Entire home/apt,Sant Antoni,93.97,6.0,8.11965811966,0.0
1577642,1.0,41.40193,2.20187,2.0,80.0,Apartment,5.0,Entire home/apt,el Poblenou,99.45,4.0,13.3474576271,26.6666666667
1577728,1.0,41.374375,2.140559,3.0,30.0,Apartment,5.0,Private room,Sants,95.62,37.83,4.12087912088,141.8625
1577989,1.0,41.37344,2.160717,2.0,89.0,Apartment,4.5,Entire home/apt,el Poble Sec,98.08,34.5,7.77027027027,255.875
1579898,0.0,41.410182,2.179175,0.0,95.0,Apartment,5.0,Entire home/apt,el Camp de l'Arpa del Clot,91.78,3.0,6.71641791045,0.0
1580396,0.0,41.409628,2.177196,0.0,95.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,73.42,1.0,12.9222972973,0.0
1580437,0.0,41.409833,2.178808,0.0,95.0,Apartment,4.5,Entire home/apt,el Camp de l'Arpa del Clot,84.66,17.0,1.26050420168,0.0
1580504,0.0,41.410428,2.176827,2.0,95.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,68.49,2.0,0.89552238806,15.8333333333
1580522,0.0,41.409054,2.177903,0.0,105.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,83.56,3.0,6.33116883117,0.0
1580624,0.0,41.410876,2.176967,0.0,95.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,99.45,1.0,69.8630136986,0.0
1580667,1.0,41.406731,2.188313,2.0,120.0,House,5.0,Entire home/apt,el Clot,93.42,44.17,8.19230769231,441.7
158238,1.0,41.384162,2.136355,15.0,100.0,Apartment,4.5,Entire home/apt,les Corts,99.73,21.41,0.412087912088,1338.125
1582536,0.0,41.409644,2.192532,3.0,120.0,Apartment,4.5,Entire home/apt,el Clot,74.79,9.0,3.125,135.0
1582778,1.0,41.417516,2.214018,15.0,46.0,Apartment,4.0,Entire home/apt,el Bess i el Maresme,11.51,5.0,50.0,143.75
1583404,0.0,41.411752,2.170499,2.0,75.0,Apartment,4.5,Entire home/apt,el Baix Guinard,85.75,41.17,2.88461538462,257.3125
1583837,1.0,41.384919,2.158789,1.0,54.0,Condominium,5.0,Private room,l'Antiga Esquerra de l'Eixample,99.73,16.33,12.1565934066,36.7425
1586889,0.0,41.377001,2.1524,1.0,44.0,Apartment,4.0,Private room,Sant Antoni,82.19,33.0,5.84415584416,60.5
1587106,0.0,41.393156,2.164898,3.0,210.0,Apartment,4.0,Entire home/apt,la Dreta de l'Eixample,93.15,1.0,42.0,26.25
1587109,0.0,41.366218,2.135746,2.0,120.0,Apartment,4.5,Entire home/apt,la Bordeta,98.36,17.0,13.4041666667,170.0
1587745,2.0,41.439494,2.176767,2.0,14.0,Bed & Breakfast,4.0,Private room,la Prosperitat,98.08,32.5,3.16901408451,37.9166666667
1587758,0.0,41.384775,2.160152,3.0,35.0,Apartment,4.5,Private room,l'Antiga Esquerra de l'Eixample,98.9,17.0,2.56849315068,74.375
1587809,1.0,41.371368,2.161008,2.0,100.0,Apartment,4.0,Entire home/apt,el Poble Sec,82.74,10.0,7.00549450549,83.3333333333
1592508,1.0,41.400149,2.158086,2.0,39.0,Apartment,4.5,Private room,la Vila de Grcia,99.73,10.5,4.41176470588,34.125
1595546,0.0,41.397369,2.157625,3.0,235.0,Apartment,3.5,Entire home/apt,la Vila de Grcia,92.6,3.0,7.04366197183,88.125
1595915,1.0,41.396748,2.176661,3.0,322.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,73.97,21.0,27.9411764706,845.25
1596016,0.0,41.411112,2.221733,1.0,50.0,Apartment,4.5,Entire home/apt,el Bess i el Maresme,78.08,25.84,13.1394230769,53.8333333333
1596037,1.0,41.389572,2.17717,1.0,3095.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",86.85,34.0,41.0140449438,4384.58333333
1596256,0.0,41.388928,2.148073,2.0,39.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,95.07,34.5,9.73684210526,112.125
1598042,0.0,41.39012,2.174898,3.0,96.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,96.44,18.5,5.78635014837,222.0
1603887,0.0,41.392924,2.185253,2.0,25.0,Apartment,4.5,Private room,el Parc i la Llacuna del Poblenou,98.36,11.0,26.1182108626,22.9166666667
1603941,1.0,41.404243,2.15383,1.0,35.0,Condominium,4.5,Private room,la Vila de Grcia,88.49,7.0,8.08189655172,10.2083333333
1604145,0.0,41.387479,2.179662,1.0,47.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",99.45,25.5,52.6111111111,49.9375
1604559,1.0,41.372191,2.163111,1.0,70.0,Apartment,4.5,Entire home/apt,el Poble Sec,95.07,34.5,16.0869565217,100.625
1606852,2.0,41.404174,2.159614,3.0,65.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,54.52,23.0,0.845070422535,186.875
1607133,0.0,41.402311,2.159441,3.0,70.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,56.99,38.34,10.6418918919,335.475
1607882,1.0,41.429466,2.185263,3.0,50.0,Apartment,5.0,Private room,Sant Andreu,99.73,2.0,10.6578947368,12.5
1608257,0.0,41.391435,2.189758,2.0,100.0,Apartment,4.5,Entire home/apt,la Vila Olmpica del Poblenou,90.41,20.0,4.90654205607,166.666666667
1608705,1.0,41.410206,2.151696,2.0,176.0,House,5.0,Entire home/apt,la Salut,84.38,43.0,9.32320441989,630.666666667
1609263,1.0,41.404394,2.150926,2.0,41.0,Condominium,5.0,Private room,la Vila de Grcia,97.81,26.0,0.414364640884,88.8333333333
1612980,2.0,41.393091,2.165224,3.0,125.0,Apartment,5.0,Entire home/apt,la Dreta de l'Eixample,92.33,26.67,22.828125,416.71875
1613203,0.0,41.381718,2.129526,0.0,146.0,Apartment,0.0,Entire home/apt,les Corts,91.51,1.0,4.74683544304,0.0
1613328,0.0,41.383385,2.128874,0.0,171.0,Apartment,4.0,Entire home/apt,les Corts,92.33,2.0,23.786407767,0.0
1613942,0.0,41.39322,2.158417,0.0,70.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,72.88,33.34,27.1036036036,0.0
1614109,1.0,41.390171,2.1635,3.0,98.0,Apartment,3.0,Entire home/apt,la Dreta de l'Eixample,76.16,1.0,13.1396396396,12.25
1614469,3.0,41.391447,2.155415,1.0,59.0,Apartment,4.5,Private room,l'Antiga Esquerra de l'Eixample,99.18,12.0,38.3333333333,29.5
1620407,1.0,41.385292,2.146886,2.0,89.0,Apartment,5.0,Entire home/apt,la Nova Esquerra de l'Eixample,38.63,25.0,12.3417721519,185.416666667
1620515,0.0,41.391834,2.169272,2.0,80.0,Apartment,4.5,Entire home/apt,la Dreta de l'Eixample,87.4,46.0,2.71587743733,306.666666667
162091,0.0,41.405321,2.17427,3.0,99.0,Apartment,4.5,Entire home/apt,la Sagrada Famlia,94.79,8.5,5.59392265193,105.1875
1621985,1.0,41.414533,2.163495,2.0,60.0,Apartment,4.5,Entire home/apt,Can Bar,80.27,6.0,0.41782729805,30.0
1622813,1.0,41.382377,2.175254,2.0,58.0,Apartment,5.0,Private room,el Barri Gtic,72.33,33.5,35.0,161.916666667
1624014,4.0,41.384533,2.154182,0.0,188.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,94.25,20.0,7.58928571429,0.0
1631378,1.0,41.429606,2.182117,1.0,25.0,Apartment,5.0,Private room,Vilapicina i la Torre Llobeta,99.45,1.0,44.6428571429,1.04166666667
1634282,0.0,41.380998,2.170211,1.0,53.0,Apartment,4.5,Private room,el Raval,93.7,43.84,0.824175824176,96.8133333333
1634774,1.0,41.393098,2.15378,3.0,90.0,Apartment,4.5,Entire home/apt,l'Antiga Esquerra de l'Eixample,98.63,4.0,3.22966507177,45.0
1635995,2.0,41.376571,2.133225,0.0,115.0,Apartment,4.5,Entire home/apt,Sants,16.71,15.5,2.08333333333,0.0
1638251,0.0,41.408166,2.161484,4.0,134.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,89.86,4.0,9.93690851735,89.3333333333
1642281,1.0,41.380452,2.155371,3.0,53.0,Apartment,4.5,Entire home/apt,la Nova Esquerra de l'Eixample,93.7,36.5,7.41758241758,241.8125
1644414,2.0,41.385184,2.164436,3.0,60.0,Apartment,5.0,Private room,el Raval,99.18,22.5,29.6703296703,168.75
1647942,0.0,41.40774,2.162201,2.0,65.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,92.33,22.83,2.00668896321,123.6625
1648294,1.0,41.439043,2.18617,2.0,78.0,Apartment,5.0,Entire home/apt,Sant Andreu,96.16,16.0,9.32203389831,104.0
1651600,0.0,41.384986,2.130021,1.0,45.0,House,3.5,Private room,les Corts,99.73,8.0,16.6907514451,15.0
1653837,1.0,41.406899,2.161106,2.0,104.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,97.26,32.5,1.26404494382,281.666666667
1653864,2.0,41.382707,2.177445,2.0,39.0,Apartment,4.5,Private room,el Barri Gtic,93.7,28.5,1.48514851485,92.625
1659297,0.0,41.399816,2.160452,0.0,96.0,Apartment,4.5,Entire home/apt,la Vila de Grcia,94.52,7.0,16.5217391304,0.0
1659522,1.0,41.372734,2.14468,2.0,89.0,Apartment,5.0,Entire home/apt,Hostafrancs,87.4,53.17,10.7443820225,394.344166667
1659693,1.0,41.414377,2.15341,3.0,120.0,Apartment,5.0,Entire home/apt,la Salut,99.18,9.0,0.824175824176,135.0
