,l_count,latitude,longitude,minstay,price,property_type,rating,room_type,neighbourhood,Availability,Total_rcounts,Occupancy_rate,Income_month
1118161,0.0,41.379689,2.158497,2.0,40.0,Apartment,5.0,Private room,Sant Antoni,99.45,3.0,100.0,10.0
11194,3.0,41.383905,2.181047,2.0,41.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",99.73,22.25,11.0869565217,76.0208333333
1119598,0.0,41.402677,2.172221,3.0,100.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,96.16,6.0,6.46022727273,75.0
1124129,0.0,41.406012,2.164238,2.0,65.0,Apartment,4.5,Entire home/apt,el Camp d'en Grassot i Grcia Nova,93.42,46.0,3.2967032967,249.166666667
1125212,0.0,41.387279,2.151528,3.0,320.0,Apartment,5.0,Entire home/apt,la Nova Esquerra de l'Eixample,97.53,9.0,59.0769230769,360.0
112538,0.0,41.405491,2.173683,3.0,105.0,Apartment,4.0,Entire home/apt,la Sagrada Famlia,93.42,23.67,1.23626373626,310.66875
1129808,1.0,41.402929,2.161867,4.0,83.0,Apartment,3.5,Entire home/apt,la Vila de Grcia,97.53,6.0,3.72928176796,83.0
1132343,0.0,41.3775,2.167874,3.0,45.0,Apartment,4.5,Private room,el Raval,81.92,21.33,9.09090909091,119.98125
1134015,1.0,41.413438,2.163565,5.0,70.0,Apartment,4.5,Entire home/apt,el Baix Guinard,99.18,4.0,7.22083333333,58.3333333333
1136384,1.0,41.389003,2.159995,4.0,89.0,Apartment,5.0,Entire home/apt,l'Antiga Esquerra de l'Eixample,90.68,23.0,11.6043956044,341.166666667
1139434,0.0,41.400078,2.205686,2.0,78.0,Apartment,4.5,Entire home/apt,el Poblenou,96.44,15.16,14.7887323944,98.54
1139493,1.0,41.386999,2.182391,2.0,30.0,Apartment,4.5,Private room,"Sant Pere, Santa Caterina i la Ribera",86.3,16.33,0.437317784257,40.825
1139598,1.0,41.369375,2.140408,3.0,150.0,Apartment,4.5,Entire home/apt,la Bordeta,99.73,8.0,7.30519480519,150.0
1139953,4.0,41.402944,2.199436,2.0,50.0,Apartment,3.0,Private room,el Poblenou,99.73,3.0,15.7340425532,12.5
1142439,2.0,41.435149,2.176004,1.0,21.0,Apartment,5.0,Private room,Porta,99.73,4.0,4.7783933518,3.5
1142533,1.0,41.387025,2.170518,2.0,45.0,Apartment,4.5,Private room,la Dreta de l'Eixample,99.18,9.0,12.0125698324,33.75
